userId,Movie,genres,keywords
7,Babylon 5: The Gathering,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 293, 'name': 'female nudity'}, {'id': 2452, 'name': 'crematorium'}, {'id': 2483, 'name': 'nudity'}, {'id': 4470, 'name': 'punk'}, {'id': 6129, 'name': 'company'}, {'id': 10183, 'name': 'independent film'}, {'id': 10327, 'name': 'undead'}, {'id': 11181, 'name': 'decapitation'}, {'id': 12377, 'name': 'zombie'}, {'id': 41603, 'name': 'paramedic'}, {'id': 155619, 'name': 'attic'}, {'id': 157234, 'name': 'cemetary'}, {'id': 157444, 'name': 'dismemberment'}, {'id': 157892, 'name': 'warehouse'}, {'id': 157893, 'name': 'stairs'}, {'id': 207492, 'name': 'night of the living dead'}, {'id': 207891, 'name': 'walking dead'}, {'id': 234040, 'name': 'louisville'}]"
7,Fortress 2,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]","[{'id': 1422, 'name': 'boat'}, {'id': 1453, 'name': 'amnesia'}, {'id': 2676, 'name': 'honeymoon'}, {'id': 6876, 'name': 'vacation'}, {'id': 9714, 'name': 'remake'}, {'id': 162271, 'name': 'husband'}]"
7,The Toxic Avenger,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","[{'id': 392, 'name': 'england'}, {'id': 11523, 'name': 'capital punishment'}]"
8,Jarhead,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'id': 1589, 'name': 'sniper'}, {'id': 4405, 'name': 'marine corps'}, {'id': 5174, 'name': 'saudi arabia'}, {'id': 5175, 'name': 'petrol'}, {'id': 161236, 'name': 'golf war'}, {'id': 188114, 'name': 'u.s. marine'}]"
8,Apocalypse Now,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'id': 1008, 'name': 'guerrilla'}, {'id': 1261, 'name': 'river'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2959, 'name': 'vietcong'}, {'id': 2960, 'name': 'cambodia'}, {'id': 6092, 'name': 'army'}, {'id': 6255, 'name': 'insanity'}, {'id': 10148, 'name': 'tribe'}, {'id': 10403, 'name': 'green beret'}, {'id': 10787, 'name': 'jungle'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 34079, 'name': 'death'}, {'id': 177275, 'name': 'napalm'}]"
8,All Quiet on the Western Front,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'id': 74, 'name': 'germany'}, {'id': 260, 'name': 'disillusion'}, {'id': 2504, 'name': 'world war i'}, {'id': 6092, 'name': 'army'}, {'id': 10075, 'name': 'boot camp'}, {'id': 10141, 'name': 'battlefield'}, {'id': 11139, 'name': 'steel helmet'}, {'id': 18543, 'name': 'combat'}, {'id': 33638, 'name': 'warfare'}, {'id': 188725, 'name': 'trenches'}, {'id': 227807, 'name': 'young soldier'}, {'id': 235080, 'name': 'battlefield trauma'}]"
8,Die Blechtrommel,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'id': 74, 'name': 'germany'}, {'id': 236, 'name': 'suicide'}, {'id': 291, 'name': 'circus'}, {'id': 596, 'name': 'adultery'}, {'id': 1525, 'name': 'puberty'}, {'id': 1813, 'name': 'toxication'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2087, 'name': 'lolita'}, {'id': 2587, 'name': 'married couple'}, {'id': 2652, 'name': 'nazis'}, {'id': 2783, 'name': ""family's daily life""}, {'id': 3321, 'name': 'childhood memory'}, {'id': 3406, 'name': 'fall from staircase'}, {'id': 3407, 'name': 'suffocation'}, {'id': 3409, 'name': 'gdansk'}, {'id': 3410, 'name': 'kaschubia'}, {'id': 3568, 'name': 'lone wolf'}, {'id': 10183, 'name': 'independent film'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 156195, 'name': 'family feud'}, {'id': 193008, 'name': 'red army'}, {'id': 209966, 'name': 'new german cinema'}]"
8,Hotel Rwanda,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'id': 971, 'name': 'rwanda'}, {'id': 972, 'name': 'refugee'}, {'id': 973, 'name': 'refugee camp'}, {'id': 1550, 'name': 'militia'}, {'id': 9826, 'name': 'murder'}, {'id': 10089, 'name': 'slaughter'}, {'id': 10877, 'name': 'dead body'}, {'id': 11872, 'name': 'atrocity'}, {'id': 13069, 'name': 'african'}, {'id': 14624, 'name': 'cruelty'}, {'id': 14819, 'name': 'violence'}, {'id': 15053, 'name': 'united nations'}, {'id': 33617, 'name': 'genocide in rwanda'}, {'id': 34079, 'name': 'death'}]"
8,The English Patient,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]","[{'id': 487, 'name': 'cairo'}, {'id': 1160, 'name': 'egypt'}, {'id': 1284, 'name': 'identity'}, {'id': 1453, 'name': 'amnesia'}, {'id': 1956, 'name': 'world war ii'}, {'id': 1959, 'name': 'burn'}, {'id': 1961, 'name': 'landmine'}, {'id': 1963, 'name': 'expedition'}, {'id': 1964, 'name': 'cave'}, {'id': 1965, 'name': 'sandstorm'}, {'id': 1966, 'name': 'royal geographic society'}, {'id': 1967, 'name': 'cave painting'}, {'id': 1968, 'name': 'prisoners of war'}, {'id': 1969, 'name': 'map'}, {'id': 1971, 'name': 'mine clearer'}, {'id': 1972, 'name': 'hearing'}, {'id': 2050, 'name': 'desert scientist'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2052, 'name': 'traitor'}, {'id': 2053, 'name': 'mural painting'}, {'id': 3800, 'name': 'airplane'}, {'id': 7879, 'name': 'secret love'}]"
8,The Pianist,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'id': 30, 'name': 'individual'}, {'id': 836, 'name': 'resistance'}, {'id': 1224, 'name': 'radio station'}, {'id': 1327, 'name': 'war crimes'}, {'id': 1465, 'name': 'loss of family'}, {'id': 1468, 'name': 'child murderer'}, {'id': 1899, 'name': 'hunger'}, {'id': 1956, 'name': 'world war ii'}, {'id': 1968, 'name': 'prisoners of war'}, {'id': 2156, 'name': 'homeland'}, {'id': 2428, 'name': 'deportation'}, {'id': 2430, 'name': 'hiding place'}, {'id': 2431, 'name': 'ghetto riot'}, {'id': 2433, 'name': 'jew persecution'}, {'id': 2434, 'name': 'liberation'}, {'id': 2435, 'name': 'warsaw ghetto'}, {'id': 2436, 'name': 'polish resistance'}, {'id': 2652, 'name': 'nazis'}, {'id': 5565, 'name': 'biography'}, {'id': 5783, 'name': 'classical music'}, {'id': 11102, 'name': 'panzer'}, {'id': 14743, 'name': 'pianist'}]"
8,Full Metal Jacket,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'id': 236, 'name': 'suicide'}, {'id': 549, 'name': 'prostitute'}, {'id': 720, 'name': 'helicopter'}, {'id': 818, 'name': 'based on novel'}, {'id': 917, 'name': 'journalism'}, {'id': 1589, 'name': 'sniper'}, {'id': 2903, 'name': 'propaganda'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2999, 'name': 'recruit'}, {'id': 4747, 'name': 'war photographer'}, {'id': 5299, 'name': 'war correspondent'}, {'id': 6091, 'name': 'war'}, {'id': 10075, 'name': 'boot camp'}, {'id': 10084, 'name': 'rescue'}, {'id': 10787, 'name': 'jungle'}, {'id': 11106, 'name': 'infantry'}, {'id': 11400, 'name': 'sergeant'}, {'id': 12425, 'name': 'racism'}, {'id': 14819, 'name': 'violence'}, {'id': 14900, 'name': 'genocide'}, {'id': 14955, 'name': 'fighting'}, {'id': 15240, 'name': 'platoon'}, {'id': 18543, 'name': 'combat'}, {'id': 46962, 'name': 'discipline'}, {'id': 161840, 'name': 'obstacle course'}, {'id': 169144, 'name': 'peace sign'}, {'id': 188114, 'name': 'u.s. marine'}, {'id': 226426, 'name': 'mass grave'}, {'id': 227845, 'name': 'blanket party'}]"
8,Der Untergang,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'id': 220, 'name': 'berlin'}, {'id': 351, 'name': 'poison'}, {'id': 407, 'name': 'dictator'}, {'id': 1443, 'name': 'clerk'}, {'id': 1698, 'name': 'ideology'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2052, 'name': 'traitor'}, {'id': 2300, 'name': 'despair'}, {'id': 2535, 'name': 'destroy'}, {'id': 2850, 'name': 'testament'}, {'id': 3054, 'name': 'capitulation'}, {'id': 3055, 'name': 'soviet troops'}, {'id': 3060, 'name': 'race politics'}, {'id': 3061, 'name': 'national socialism'}, {'id': 3063, 'name': 'adolf hitler'}, {'id': 3064, 'name': 'ultimate victory'}, {'id': 3065, 'name': 'minister'}, {'id': 3068, 'name': 'national socialist party'}, {'id': 3737, 'name': 'dying and death'}, {'id': 6165, 'name': 'historical figure'}, {'id': 33671, 'name': 'german shepherd'}]"
8,The Killing Fields,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'id': 393, 'name': 'civil war'}, {'id': 736, 'name': 'journalist'}, {'id': 1003, 'name': 'photographer'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2960, 'name': 'cambodia'}, {'id': 3104, 'name': 'killing fields'}, {'id': 3105, 'name': 'red khmer'}, {'id': 3106, 'name': 'pol pot'}, {'id': 9672, 'name': 'based on true story'}, {'id': 14900, 'name': 'genocide'}, {'id': 185722, 'name': 'based on true events'}]"
9,Final Fantasy VII: Advent Children,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 467, 'name': 'megacity'}, {'id': 1400, 'name': 'swordplay'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 3800, 'name': 'airplane'}, {'id': 41645, 'name': 'based on video game'}, {'id': 162715, 'name': 'ruins'}]"
9,The Incredibles,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'id': 2505, 'name': 'coronation'}, {'id': 4849, 'name': 'exile'}, {'id': 6091, 'name': 'war'}, {'id': 7154, 'name': 'tatars'}, {'id': 10202, 'name': 'treason'}, {'id': 13027, 'name': 'wedding'}, {'id': 14765, 'name': 'church'}, {'id': 34038, 'name': 'intrigue'}, {'id': 189151, 'name': 'medieval times'}, {'id': 228357, 'name': 'zar'}]"
9,The Ant Bully,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 3297, 'name': 'videoband'}, {'id': 10226, 'name': 'neighbor'}, {'id': 18420, 'name': 'surveillance'}]"
9,How to Train Your Dragon,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'id': 6019, 'name': 'human trafficking'}, {'id': 187056, 'name': 'woman director'}]"
9,Shrek Forever After,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'id': 14534, 'name': 'relationship'}, {'id': 159753, 'name': 'ensemble cast'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
9,Toy Story 3,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 1003, 'name': 'photographer'}, {'id': 4452, 'name': 'butcher'}, {'id': 4459, 'name': 'vegetarian'}, {'id': 5152, 'name': 'midnight'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 10292, 'name': 'gore'}, {'id': 10333, 'name': 'stalking'}, {'id': 10738, 'name': 'diner'}, {'id': 11181, 'name': 'decapitation'}, {'id': 11221, 'name': 'blood'}, {'id': 14819, 'name': 'violence'}, {'id': 177489, 'name': 'subway train'}, {'id': 212412, 'name': 'very little dialogue'}]"
9,Stuart Little 2,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 1004, 'name': 'commercial'}, {'id': 2282, 'name': 'love of animals'}, {'id': 3568, 'name': 'lone wolf'}, {'id': 5334, 'name': 'vineyard'}, {'id': 198141, 'name': 'strange person'}, {'id': 208358, 'name': 'conquest'}, {'id': 220204, 'name': 'winery'}]"
9,Tekkon kinkurîto,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]","[{'id': 416, 'name': 'miami'}, {'id': 591, 'name': 'cia'}, {'id': 881, 'name': 'money transfer'}, {'id': 1704, 'name': 'ambassador'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3070, 'name': 'mercenary'}, {'id': 4079, 'name': 'lighthouse'}, {'id': 10950, 'name': 'shootout'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 33456, 'name': 'double cross'}, {'id': 33626, 'name': 'millionaire'}, {'id': 41668, 'name': 'safe house'}, {'id': 155445, 'name': 'bank vault'}, {'id': 176806, 'name': 'cape town south africa'}, {'id': 191047, 'name': 'prison break'}]"
9,Donkey Xote,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]","[{'id': 242, 'name': 'new york'}, {'id': 9929, 'name': 'remarriage'}, {'id': 10226, 'name': 'neighbor'}, {'id': 14512, 'name': 'new york city'}, {'id': 15160, 'name': 'divorce'}, {'id': 15162, 'name': 'dog'}, {'id': 41185, 'name': 'heiress'}, {'id': 155457, 'name': 'screwball comedy'}, {'id': 207592, 'name': 'piano'}, {'id': 214548, 'name': '1930s'}]"
9,Batman: Mask of the Phantasm,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'id': 237, 'name': 'gay'}, {'id': 1326, 'name': 'infidelity'}, {'id': 3183, 'name': 'bisexuality'}, {'id': 6038, 'name': 'marriage'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10198, 'name': 'gay relationship'}, {'id': 187056, 'name': 'woman director'}]"
10,Border Incident,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 236, 'name': 'suicide'}, {'id': 237, 'name': 'gay'}, {'id': 10183, 'name': 'independent film'}, {'id': 13130, 'name': 'teenager'}]"
10,Born to Kill,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 2389, 'name': 'virgin'}, {'id': 3616, 'name': 'college'}, {'id': 8039, 'name': 'campus'}, {'id': 10183, 'name': 'independent film'}, {'id': 13130, 'name': 'teenager'}, {'id': 14964, 'name': 'drug'}, {'id': 46954, 'name': 'journal'}]"
10,Deadfall,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 414, 'name': 'hunter'}, {'id': 161294, 'name': 'biologist'}, {'id': 223059, 'name': 'animal horror'}]"
10,Three Way,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 1842, 'name': 'village life'}, {'id': 9963, 'name': 'kids and family'}, {'id': 10718, 'name': 'fugitive'}, {'id': 182281, 'name': 'farming'}, {'id': 193228, 'name': 'wife murderer'}, {'id': 198678, 'name': 'religon'}]"
10,Once a Thief,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 90, 'name': 'paris'}, {'id': 570, 'name': 'rape'}, {'id': 2337, 'name': 'pedophilia'}, {'id': 2675, 'name': 'frigidity'}, {'id': 3603, 'name': 'fascist'}, {'id': 4426, 'name': 'sadism'}, {'id': 6038, 'name': 'marriage'}, {'id': 9826, 'name': 'murder'}, {'id': 12425, 'name': 'racism'}, {'id': 14514, 'name': 'class differences'}, {'id': 173254, 'name': 'child rape'}, {'id': 210106, 'name': 'chambermaid'}]"
10,Private Hell 36,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 6075, 'name': 'sport'}, {'id': 13042, 'name': 'soccer'}, {'id': 15016, 'name': 'twins'}, {'id': 177035, 'name': 'identity swap'}]"
10,Falling Down,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 233, 'name': 'japan'}, {'id': 9820, 'name': 'alternate dimension'}]"
10,The Roaring Twenties,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 13015, 'name': 'terrorism'}, {'id': 191479, 'name': 'british farce'}]"
10,Absolute Power,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 417, 'name': 'corruption'}, {'id': 441, 'name': 'assassination'}, {'id': 521, 'name': 'washington d.c.'}, {'id': 570, 'name': 'rape'}, {'id': 833, 'name': 'white house'}, {'id': 840, 'name': 'usa president'}, {'id': 5600, 'name': 'daughter'}, {'id': 6086, 'name': 'government'}, {'id': 9937, 'name': 'suspense'}, {'id': 41249, 'name': 'secret service'}, {'id': 208633, 'name': 'secret service agent'}]"
10,Paradise Now,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 30, 'name': 'individual'}, {'id': 321, 'name': 'terror'}, {'id': 393, 'name': 'civil war'}, {'id': 536, 'name': 'israel'}, {'id': 537, 'name': 'palestine'}, {'id': 539, 'name': 'middle east'}, {'id': 789, 'name': 'muslim'}, {'id': 5907, 'name': 'middle east conflict'}, {'id': 6054, 'name': 'friendship'}, {'id': 12993, 'name': 'suicide mission'}, {'id': 156052, 'name': 'unemployment'}]"